"
Old management structures ""old boys clubs"" all over the place",4.0,"
Great financial package Culture is improving Work life balance is improving - it really depends on the group you are in.",Current Employee Senior Service Engineer in Redmond WA,2019-02-26,microsoft
"
Speaking your mind is rewarded with retaliation If you're male (White, Asian, Indian) be prepared to get low rewards from 2019 onwards.",3.0,"
Work Life Balance Slackers have an awesome time - not do work, get promoted Make up fake complaints against male employees and see them suffer (their families be damned) Great place to fail upwards",Former Employee Anonymous Employee in Redmond WA,2019-02-26,microsoft
"
It is a bit hard to find housing around the area but previous students are helpful in recommendations.",5.0,"
Microsoft Research is a great place to get experience as an early-stage researcher. I enjoyed working in the Cambridge Lab and was impressed by the research going on in the lab. The pay was great and the benefits were awesome. The lab is very accommodating towards interns and I had a lot of fun during the summer!",Former Employee Anonymous Employee,2019-02-11,microsoft
"
- limited opportunities to learn non-Microsoft technologies",5.0,"
- great people - fun and challenging work - leadership - benefits",Former Employee Senior Software Engineer in Redmond WA,2019-02-11,microsoft
"
Not for the faint of heart. It's very fast paced and the demands are high. I have been here 6 months and everyone I work with 'pulls their weight' and more. It's not a place to be if you want to 'just get by'. You will be exposed quickly and 'encouraged' to find a new place of employment.",5.0,"
Remarkable bright people who are passionate about their jobs. Pay is excellent and benefits are better than any company I've worked before. Very fast pace. A lot is expected from you but the company also rewards results.",Current Employee Sales,2019-02-06,microsoft
"
Expectations not clear, not ready for change,",3.0,"
Flexible Hours, competitive salary, stock bonus",Former Employee Senior Program Manager in Redmond WA,2019-02-24,microsoft
"
Haven’t found any to date",5.0,"
Surrounded by high performers Benefits are amazing Opportunities for growth almost daily",Current Employee Anonymous Employee,2019-02-09,microsoft
"
Too many things are happening all the time",4.0,"
Not the old behemoth anymore, feels fresh to be at Microsoft",Former Employee Senior Technical ultant in Redmond WA,2019-02-23,microsoft
"
Sometimes the user is not happy with project.",5.0,"
Work life balance is very good.",Current Employee Software Engineer in Redmond WA,2019-02-08,microsoft
"
New managers need more training and a lesson in emotional intelligence.",3.0,"
Great benefits! Great Corp VP.",Former Employee Anonymous Employee,2019-02-22,microsoft
"
Training program could be stronger.",5.0,"
positivity, team work and family orientated.",Current Employee Anonymous Employee,2019-02-07,microsoft
"
Boring work and sometimes repetitive",3.0,"
Good brand and is well known",Current Employee Anonymous Employee,2019-02-21,microsoft
"
Boring work and sometimes repetitive",3.0,"
Good brand and is well known",Current Employee Anonymous Employee,2019-02-21,microsoft
"
Nothing to report here. Liked everything",4.0,"
Awesome place to work. Loved it!",Former Employee Anonymous Employee in Redmond WA,2019-02-20,microsoft
"
Long hours and legacy products",4.0,"
Fair work environment, diverse culture, and great benefits",Current Employee Senior Design Manager in Redmond WA,2019-02-20,microsoft
"
none, I like working there",5.0,"
quality of work,work culture, benefits",Current Employee Software Engineer,2019-02-05,microsoft
"
Some affectual discernment dat happens to me",5.0,"
Good reason To tell all these matters",Current Employee Program Coordinator in Birmingham AL,2019-02-05,microsoft
"
Some organizations are nicer to work in/with than others. It is worth asking about micro-culture details when joining to see how they align with your likes.",5.0,"
Microsoft being as large as it is feels like a company of companies. There seems to be something for every interest, be it solving enterprise problems (Azure, Dynamics, ...), into umer products (Xbox, Surface, Mixer, ...), e-commerce, research, education, etc. This also applies to organization sizes and work style (e.g. startup-y, more structured, etc).",Current Employee Principal Software Engineering Manager in Redmond WA,2019-01-29,microsoft
"
Steep learning curve, very little guidance or supervision",5.0,"
Great for your resume! Excellent training!",Former Employee Senior Delivery Manager in Chevy Chase MD,2019-02-04,microsoft
"
No work life balance at all",5.0,"
Huge potential Scale you will not see except with them",Former Employee Senior Technical ultant,2019-02-04,microsoft
"
Process is cumbersome, typical big company issue",4.0,"
you get to work with very smart people",Former Employee Anonymous Employee in Redmond WA,2019-02-17,microsoft
"
Decisions are top down, hard to move things fast. Many reorgs. Mostly commercial facing, hard to get to umers (in most teams)",4.0,"
Good company to start a career with, able to see large scope of projects, plenty of teams to choose from based on your interest",Current Employee Program Manager in Bellevue WA,2019-02-16,microsoft
"
Too many meetings; re-orgs, heavy management structure",5.0,"
Satya, benefits, smart people, cultural values",Current Employee Design Manager in Redmond WA,2019-01-29,microsoft
"
Less exposure to high growth situations of startups.",5.0,"
Great work-life balance, great pay, good people. A lot of growth in the business.",Current Employee Senior Program Manager in San Francisco CA,2019-01-31,microsoft
"
Sometimes workload could be an issue",4.0,"
Great colleagues, helpful and supportive environments",Former Employee Software Engineer in Seattle WA,2019-02-14,microsoft
"
Long hours and strict timeliness",5.0,"
Good atmosphere and the people I worked with became good friends.",Former Employee Development Engineer in Redmond WA,2019-01-30,microsoft
"
High pressure work environment that takes a toll",5.0,"
Premiere software company with great pects",Former Employee Software Engineer,2019-01-30,microsoft
